,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,7203,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,121154225.34260762,121154225.34260762,True,,2,,,,2023-08-02T01:54:00.000Z,1871.7542642681074,8128822655.927528,89.9157,0.18368542,0.9903206,0.96795142,-3.77662489,-1.59033125,-1.48661892,226770937919.125,18.9696,226770937919.13,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
2,825,Tether USDt,USDT,tether,58276,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-02T01:54:00.000Z,0.9996591380493338,29193417838.79653,61.9927,0.0106322,-0.02592325,-0.01598703,-0.03382302,-0.08176728,-0.07730166,83866895937.38783,7.0151,86676702977.12,,2023-08-02T01:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-02 01:56:11.584541
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855093.92738092,153855093.92738092,False,,4,,,,2023-08-02T01:54:00.000Z,247.28916783607855,911049722.8473307,107.6352,-0.06414907,2.48316725,4.25660057,-0.01472438,-19.28257483,-24.25328404,38046698144.64373,3.1826,38046698144.64,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-02T01:54:00.000Z,0.7034898058654441,1388916854.0712266,-10.166,0.10258764,1.39096677,-0.36643432,45.94034086,34.8422908,52.33692995,37069587357.11311,3.1009,70348980586.54,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26282083826.445854,26282083826.445854,False,,6,,,,2023-08-02T01:54:00.000Z,0.9999954642650636,4338826264.306612,57.2339,-0.00757965,-0.00012277,0.0021511,-0.00114379,9.308e-05,-0.00497106,26281964617.88004,2.1983,26281964617.88,,2023-08-02T01:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-02 01:56:11.584541
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140418486383.7052,140418486383.7052,True,,7,,,,2023-08-02T01:54:00.000Z,0.07801398584882932,374146103.9176883,8.9317,0.30928995,0.56792049,-3.26646429,14.81871028,7.82073186,-1.94202687,10954605809.65241,0.9163,10954605809.65,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35011510382.232,36030277985.671,False,,8,,,,2023-08-02T01:54:00.000Z,0.3101519572892898,259800255.1088798,36.4201,0.17615144,1.28256812,2.47878506,6.26725011,-17.55332713,-20.84576492,10858888472.703547,0.9083,13956838078.02,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404523816.7279699,553867880.9209995,True,,9,,,,2023-08-02T01:54:00.000Z,24.06050733482588,452777177.3001906,21.8526,0.15545175,1.59638631,2.48042607,23.5880867,13.79870751,7.94494744,9733048259.495079,0.8142,13326342211.42,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600112067.60733,89600113488.90817,True,,10,71659659264.0,5630272996.438875,,2023-08-02T01:54:00.000Z,0.07856963114625612,225382567.2405204,-8.7181,0.252378,0.71869548,-3.87045528,3.16705957,-5.31865891,13.11770306,7039847755.81512,0.5889,7039847867.49,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73493289.22743528,84000000.0,False,,11,,,,2023-08-02T01:54:00.000Z,93.48760583478159,813086515.8219388,60.0104,0.14684683,1.44979731,4.43339888,-17.86989577,-0.99483676,5.45819289,6870711654.796069,0.5747,7852958890.12,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-02T01:54:00.000Z,0.7000837811954903,311573339.45693696,39.0735,0.23940597,1.9360381,-0.3357013,2.1724568,-21.82137386,-30.17272745,6524409144.75941,0.5457,7000837811.95,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1232853321.6697855,1340559470.7239654,True,,13,,,,2023-08-02T01:54:00.000Z,5.205113192954218,130818044.68072239,25.9244,0.33507906,1.97747595,1.00610915,-6.27821508,-0.99813795,-9.54134926,6417141089.600831,0.5367,6977763787.01,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-02T01:54:00.000Z,8.444362502068188e-06,127653712.61800638,-19.5199,0.29332479,0.65203788,7.30101034,10.03029921,-1.30544414,-16.12688784,4976658986.622115,0.4163,4978703583.03,,2023-08-02T01:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-02 01:56:11.584541
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-02T01:54:00.000Z,29872.158585903002,226751449.34012768,40.6435,0.51822191,2.21403533,2.45972662,-2.68236285,9.86317735,2.87782452,4835113196.871193,0.4045,4835113196.87,,2023-08-02T01:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-02 01:56:11.584541
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445437.0,19445437.0,False,,1,,,,2023-08-02T01:55:00.000Z,29875.924473081737,20459130957.12326,81.6515,0.31966052,2.36327714,2.53797221,-2.59968223,9.99624101,2.83250464,580950407158.0691,48.5972,627394413934.72,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
1,1027,Ethereum,ETH,ethereum,7203,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,121154225.34260762,121154225.34260762,True,,2,,,,2023-08-02T01:55:00.000Z,1871.7488314752545,8130702059.806373,89.7812,0.20039223,1.03355009,0.95996819,-3.7770125,-1.58854938,-1.54315983,226770279713.31546,18.9696,226770279713.32,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
2,825,Tether USDt,USDT,tether,58276,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-02T01:55:00.000Z,0.9995895663688888,29196213143.670013,61.8708,0.0043324,-0.02665484,-0.02796609,-0.04466041,-0.08811321,-0.08181217,83861059186.97763,7.0146,86670670677.06,,2023-08-02T01:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-02 01:57:11.715
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855093.92738092,153855093.92738092,False,,4,,,,2023-08-02T01:55:00.000Z,247.2736460799609,910252958.659816,107.5794,-0.07353177,2.52879684,4.27626141,-0.03815526,-19.28619239,-24.27920585,38044310043.39833,3.1824,38044310043.4,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-02T01:55:00.000Z,0.7030723243455398,1389290141.425044,-10.1664,0.03709868,1.41509599,-0.37731976,45.90699473,34.80830345,52.30478882,37047588647.9022,3.0991,70307232434.55,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26282083826.445854,26282083826.445854,False,,6,,,,2023-08-02T01:55:00.000Z,0.9999190869943742,4338990738.371514,57.0183,-0.00982909,-0.00809134,-0.00862846,-0.01075109,-0.01071317,-0.01029564,26279957264.049347,2.1986,26279957264.05,,2023-08-02T01:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-02 01:57:11.715
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140418486383.7052,140418486383.7052,True,,7,,,,2023-08-02T01:55:00.000Z,0.07799371418540292,373716957.7443859,8.6143,0.34878408,0.75405431,-3.32453585,14.79613336,7.77477454,-1.94150818,10951759293.357595,0.9162,10951759293.36,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35011510382.232,36030277985.671,False,,8,,,,2023-08-02T01:55:00.000Z,0.3100991386732971,259193201.92137516,35.7522,0.164032,1.45727719,2.53047811,6.18208469,-17.56232779,-20.8294399,10857039213.181343,0.9083,13954461240.3,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404523816.7279699,553867880.9209995,True,,9,,,,2023-08-02T01:55:00.000Z,24.06632540375631,451408478.4771046,21.121,0.15568025,2.05940148,2.57811185,23.67301403,13.79752768,8.00148236,9735401806.944803,0.8144,13329564652.93,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600112067.60733,89600113488.90817,True,,10,71659659264.0,5628705131.986389,,2023-08-02T01:55:00.000Z,0.07854775182853972,225395138.12870076,-8.7828,0.19587883,0.76679848,-3.88091285,3.15251278,-5.37896238,13.1224432,7037887366.495768,0.5887,7037887478.14,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73493289.22743528,84000000.0,False,,11,,,,2023-08-02T01:55:00.000Z,93.48408968203027,812900646.3517338,59.8324,0.1840717,1.50416027,4.48686228,-17.88696427,-1.00633351,5.46789802,6870453241.164948,0.5748,7852663533.29,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-02T01:55:00.000Z,0.7000312756219474,311703152.8615916,38.2481,0.2423467,2.09266517,-0.28255807,2.22091898,-21.83761856,-30.17170606,6523919820.690812,0.5458,7000312756.22,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1232853321.6697855,1340559470.7239654,True,,13,,,,2023-08-02T01:55:00.000Z,5.204904458707768,130842863.03754787,25.7667,0.32155582,2.09581901,1.10380638,-6.27149157,-1.00666777,-9.53622411,6416883750.891748,0.5367,6977483966.33,,2023-08-02T01:55:00.000Z,,,,,,2023-08-02 01:57:11.715
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-02T01:55:00.000Z,8.442774424379316e-06,127599170.21812169,-19.5743,0.31967034,0.77887619,7.29047132,10.00022133,-1.38157077,-16.12922446,4975723057.935984,0.4162,4977767269.83,,2023-08-02T01:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-02 01:57:11.715
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-02T01:55:00.000Z,29868.969006406245,226756800.86638582,40.6538,0.51081873,2.25038945,2.44830208,-2.69206799,9.8268438,2.88988189,4834596930.93504,0.4044,4834596930.94,,2023-08-02T01:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-02 01:57:11.715
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445437.0,19445437.0,False,,1,,,,2023-08-02T01:56:00.000Z,29872.599993916505,20455973901.257904,81.6049,0.26606784,2.38031555,2.53160777,-2.60546155,10.00520765,2.76190587,580885761207.9038,48.5967,627324599872.25,,2023-08-02T01:56:00.000Z,,,,,,2023-08-02 01:58:11.817030
1,1027,Ethereum,ETH,ethereum,7203,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,121154225.34260762,121154225.34260762,True,,2,,,,2023-08-02T01:56:00.000Z,1871.5546973343662,8129213289.784536,89.6889,0.15965636,1.0502157,0.95375793,-3.79682283,-1.57974533,-1.59573578,226746759541.8636,18.9696,226746759541.86,,2023-08-02T01:56:00.000Z,,,,,,2023-08-02 01:58:11.817030
2,825,Tether USDt,USDT,tether,58276,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-02T01:56:00.000Z,0.9996807134810936,29187404246.378723,61.744,0.01555383,-0.03431426,-0.02055088,-0.02939548,-0.08538545,-0.07234293,83868706018.86592,7.0153,86678573702.07,,2023-08-02T01:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-02 01:58:11.817030
